,nickname,userid,content,likecount,time,name
133,小摄影,37268903,现在在大众的眼里，南山南 是张磊的，是那英的。其实南山南一直都是马頔的。正如董小姐一直都是宋冬野的，不是左立的。,15961,2015-10-17 13:25:40,南山南
134,平安喜樂_16,547404890,听过南山南背后的故事吗？我来讲给你听。这是一个真实的故事改编，在北京的一个男孩子爱上了南方的一个女孩子，他们两两相爱，就这样异地了七八年。可直到有一天，男孩子突然提出了分手，他说他有喜欢的人了。就这么一句话，让女孩子伤透了心。又过了三四年，女孩子因为某种原因去了北京，才得知当初那,14694,2021-12-10 23:27:49,南山南
135,kyouhear,1662026638,推给她，她说听纯音乐挺好的,32919,2020-07-06 09:27:24,海浪
136,Dionysus__,350765952,你的耳机线是你的氧气管么 ,32025,2018-10-27 00:20:28,海浪
137,陈柏乐,439159535,怎么会有“我想跟你一起看deca joins”这种人间疾苦,12642,2018-10-27 10:22:33,海浪
138,_你是玫瑰,132589873,"草东是黑的橘子海是蓝的落日飞车是红的deca joins是粉的霓虹花园是斑斓的",8511,2021-01-06 11:13:05,海浪
139,顽鲸,61975143,听前奏觉得春天要来了，郑敬儒真浪漫啊。夏天已经结束了，冬天一起去看deca joins吧，想和你挤在暖和的人群里偷偷接吻，一脸坏笑的望着你，散场后一起吹晚风，嘿，你也抽烟吗。,8194,2018-10-27 01:23:31,海浪
140,我的家在海里面每天有很多小鱼在,286577778,"草东是黑的动钉是紫色脆莓是月白蓝万青是墨绿的卧轨是浅蟹灰橘子海是蓝的痛仰是鲜红的椅子是明亮的黄落日飞车是红的果味VC是橙色的deca joins是粉的告五人是欲爱的红话梅鹿是灰绿色的灵魂沙发是橙色的霓虹花园是斑斓的二手玫瑰是红配绿的贰伍吸烟所是灰色的回春丹是五彩斑斓的黑",7895,2021-03-28 22:58:41,海浪
141,就是想当个科学家,581425899,解释不清的时候就接吻吧,7336,2021-01-17 14:53:04,海浪
142,mutesea,447834404,我的名字蒙语意思也是海浪 虽然取名的爷爷一辈子生活在草原,6779,2020-04-09 03:36:18,海浪
143,紅眼睛的杰森,325743481,疯狂的 放弃的 自由的 也是一种浪漫 有时候苦痛何尝不令人享受其中 苦痛正是这种浪漫,5330,2020-04-14 22:50:58,海浪
144,一个焦虑症朋友,365148998,想和听deca的人一起吃螺蛳粉,5204,2018-10-27 08:23:58,海浪
145,七月Evelyn,96407221,为什么大家都想跟听落日飞车的男孩子谈恋爱 而听deca的却要一起嗦粉,4787,2018-11-17 00:31:11,海浪
146,orchiddog,350196684,突然发现，18年状态很不好的时候，我在自己的随记本上写下过“这就是我的生活，太阳在坠落，海浪在发愁，不停的退后”，但我很确定那时还完全没有听过deca joins，或许是在网上冲浪时偶然瞥见，但我主观意识上一点儿印象都没有，这几年来一直以为这是自己写的句子，真奇妙。。。,3555,2021-12-26 21:20:45,海浪
147,野律FM,1750163270,“摇滚是他带我听的 他滚了 我还在摇着”,3476,2021-03-18 10:55:35,海浪
148,油头死汝子,496639127,太阳在坠落海浪在发愁你在干什么,3341,2018-10-26 23:24:47,海浪
149,ss撒开坚持你的,346259795,为什么你们会觉得这首歌很浪漫呢？这明明颓废无奈加抑郁，就像小说人间失格一样，好哥哥好妹妹们品对味道啊,3065,2020-04-14 20:57:25,海浪
150,代鑫Magicbus,262606207,编曲真好，赞完这条的都有对象，考试不挂科。,6687,2017-01-24 09:47:58,开心就好不要烦恼
151,海口地区比较英俊的年轻人,116051585,我们傻逼朋克还有人在唱我就放心了,2055,2018-11-14 19:34:59,开心就好不要烦恼
152,公园里特神气的矿泉水瓶,1604407305,这歌给我的感觉跟张伟给我的特像，就那种在围着你一边转圈圈，一边笑的孩子气说你别不高兴了咱们来玩儿吧~的可爱少年,1306,2018-12-17 00:23:51,开心就好不要烦恼
153,第15天,315367843,我要培育出食人鱼，然后把你放到河里去。,837,2018-01-25 10:17:23,开心就好不要烦恼
154,loorac,115018459,绝望的时候听这首歌居然也能落泪.,319,2020-09-26 15:01:07,开心就好不要烦恼
155,孙孔孔,267112677,希望也有个人能跟我说“伤心了给我打电话，我带你去采花”～😉,241,2020-09-05 22:36:46,开心就好不要烦恼
156,公园里特神气的矿泉水瓶,1604407305,😂张伟在我这儿是个形容词…因为不知道该怎么形容那种 emmmm 带着叛逆 玩世不恭 又看淡一切？？的少年感,161,2019-06-22 18:45:45,开心就好不要烦恼
157,小嘟嘟闯天下,46763076,打开这首歌，说明我又不开心了[哀伤],113,2020-08-11 20:55:40,开心就好不要烦恼
158,56612,65604043,真怀念那些坐在你小电动车后座上一起吹过的夏夜晚风啊,100,2020-07-14 22:50:42,开心就好不要烦恼
159,生活中的土狗,81323020,间奏是欢乐颂呀，北京的新乐队的少年们都有一种玩世不恭的快乐气质,93,2020-05-21 10:33:57,开心就好不要烦恼
160,尘溪食竹,1660234083,爸妈送我上学的路上，刚好随机到了这首歌，想起来高三的时候每次伤心，都会打电话给妈妈，然后妈妈就会买衣服或者好吃的或者带我兜风，明明这么快乐的歌，我在路上偷偷抹眼泪，伤心好久。好想家啊😢，妈妈从来不会烦我。,83,2021-03-27 19:11:35,开心就好不要烦恼
161,熊猫眼乐队,81959239,嗯 巡演10月份开始已经开票啦！🧣见,70,2021-09-14 16:58:50,开心就好不要烦恼
162,易枷凌,441876892,乐队夏天怎么不唱这首歌……我感觉唱这个有希望的。,60,2019-07-15 00:59:48,开心就好不要烦恼
163,银河漫游一周,551523287,伤心了给我打电话 我开车带你去采花,58,2020-11-05 06:38:31,开心就好不要烦恼
164,公园里特神气的矿泉水瓶,1604407305,反正都可爱，我都喜欢哈哈哈哈哈(*°∀°)=3,50,2019-03-27 03:23:30,开心就好不要烦恼
165,痛快只怕太快,67889505,"中国好声音过去这么长时间了，后来的节目再也没有之前的好看了，想起那个时候，每个人都竭尽全力的与众不同着，再没有特色的选手放到现在，也都是独树一帜了。而最后站在最前面的，是那样一个清清冷冷的少年。而今几年过去了，你也依然还是这样的，冷。",8608,2016-02-05 12:00:09,给我一点温度
166,帐号已注销,3709822,"在音乐的道路上他还在摸索前行，哪怕有瑕疵，我想作为乐迷很多人会宽容以待。因为从一开始，他就为音乐而战，总比嘴上标榜自己有多爱音乐的人强得多。一年一张专辑，没有大肆宣传，没有各种作秀和炒作，他就是他，他拿作品说话，他就是梁博！",5130,2016-02-05 12:56:02,给我一点温度
167,帐号已注销,52632052,虽然很多人不理解你，但是始终有一群人相信你梁博是一个好男人！夺冠后的寂寞是为了积蓄力量，等来厚积薄发的那一刻！梁博坚持为我们带来自己原创的摇滚音乐，是乐坛中少有的才子！我们需要给梁博一点温度，多一些音乐的理解，毕竟这个圈子里不炒作的歌手不多了，加油！真男人，真歌手！,4247,2016-02-05 12:57:41,给我一点温度
168,青春路过这道弯,121596132,当初不懂是觉得他配不上冠军，现在成熟了，梁博太牛了，原谅我的浅薄，人都会长大的[大哭][大哭],3887,2016-06-19 20:23:57,给我一点温度
169,Mrfind,80291683,中国摇滚要靠这样的人,3262,2016-02-05 13:38:32,给我一点温度
170,SherlockLee_,41109055,最执着，最纯，最真的一名歌手，而不再入其他一些人被冠上好声音的标签，棒！[可爱][色][亲亲],2173,2016-02-05 12:40:56,给我一点温度
171,吱哘合壹,67079786,大概因为没有晒苦情，没有晒未婚妻，没有晒出身，没有做作，没有绯闻，没有太出格，也没有太高调，也还蛮淡定，看起来就唱自己的歌而已。,2120,2016-02-05 13:27:28,给我一点温度
172,帐号已注销,119764200,我给3分30秒后的节奏赞。,1908,2016-02-05 14:01:53,给我一点温度
173,冲动岁月,135402736,有时候我想我都听这么牛逼的歌了，为什么还没有女朋友，但是转念一想我都有这么牛逼的歌听了，还要什么女朋友,1826,2016-04-27 11:05:37,给我一点温度
174,喜剧tragedy,380433978,这首歌我必须给各位听友隆重介绍一下： 作词 梁博； 作曲 梁博；编曲 梁博；吉他 梁博；贝斯 梁博；鼓 梁博；键盘 梁博。会的多就是比较任性[大哭],1676,2017-04-04 01:12:10,给我一点温度
175,Yamamoto-Takeshi,6203371,看到梁博的歌有999，再次给网易云网友的审美点赞,1487,2016-05-13 01:14:44,给我一点温度
176,做好自己不辜负期待,280247350,华晨宇除了嘶哑的叫唤之外能算歌手？,1383,2020-06-01 22:35:11,给我一点温度
177,你的机器猫FoU,128540160,如果有一天我们因为听盗版音乐被警察抓了，我希望警察可以根据我们收藏音乐的类型将我们分开监狱。,1214,2016-08-23 17:29:57,给我一点温度
178,饮酒不过二两三,477717322,因为日落大道开始喜欢他的所有歌[爱心],1110,2018-03-02 15:22:30,给我一点温度
179,未知雪,324349784,可惜生活中没有找到和我一起欣赏梁博的人,1020,2020-05-16 19:50:32,给我一点温度
180,诗人和诗在兜圈-Q,47195707,五月天有许多词曲很有深意但是传唱度不高的歌，这些歌只有五迷才知道，只有五迷才唱的出来。我觉得这样也挺好，不然又要被某些“音乐爱好者”改编成乱调了。,920,2015-05-13 17:19:48,盛夏光年
181,我就喜欢不一样,31355705,我要弯，我要弯~~,746,2014-12-21 00:10:34,盛夏光年
182,莫伊莫一,56750115,看到评论里面竟然都是因为好声音第三季过来的，我就想呵呵了。。。。,429,2015-05-13 19:44:11,盛夏光年
183,牛油果椰子酸奶,1427722966,听说驾校禁止播放这首歌,385,2022-07-10 16:09:10,盛夏光年
184,free浅,9300968,我要我疯，我要我爱，性别什么都不是问题😌😌😌,233,2014-12-19 22:40:54,盛夏光年
185,爱的逆定义,416506142,可能最大的惩罚不是分开 而是永远记得,230,2022-07-29 23:01:21,盛夏光年
186,yufokikixi,130461397,长大难道是人必经的溃烂,213,2022-07-14 12:29:09,盛夏光年
187,吴瑾晞,594423641,“别听世俗的耳语，去看自己喜欢的风景”,189,2022-07-10 19:31:56,盛夏光年
188,阿波此的额佛哥,36754774,有次我跟一女孩说到盛夏光年，她一脸诧异的样子永远忘不了[呲牙],177,2015-05-14 00:14:28,盛夏光年
189,京都饮茶,7339572,不过是迎合快餐文化的哗众取宠，再过多少年这些选秀歌手能被人记住的有几个。而创作者是不一样的。,153,2015-01-09 18:37:13,盛夏光年
190,苯甲醚,61685001,守恒到最后也不知道他到底喜欢的是男生还是女生。他想握住惠嘉的手，可他忘不了从小到大正行的陪伴和守候，以及某个下午醉酒后正行光滑的肌肤，以及他进入正行身体时他的心跳声和快乐。,144,2015-07-04 20:38:36,盛夏光年
191,谢婉卿-_,568561312,爱不分年龄不分性别，爱是可以跨越一切的不是吗？？？,126,2022-09-19 04:04:09,盛夏光年
192,虫子-_beP6,1951109108,长大难道是人必经的溃烂，当时阿信三十岁，五月天也正处于瓶颈困难期，这首盛夏光年很能体现阿信的心境，编曲演唱也是没得说,112,2022-07-18 21:22:53,盛夏光年
193,裴济南,438306351,盛夏光年能听了？！！,96,2022-07-05 09:55:16,盛夏光年
194,obenben,3239847632,高彦，下一次，放弃规则，放纵去爱，放肆自己，放空未来,94,2022-09-24 17:48:24,盛夏光年
195,三良叶,30417092,全曲都像开头solo一半水平的贝斯手，是海龟先生。全曲都像开头solo相同水平的贝斯手，是万青。全曲碾压开头solo的贝斯手，是东京事变。全曲只有开头装个逼，后面混日子的贝斯手，是反光镜。全曲混日子的贝斯手，是痛仰。[大哭],5965,2016-09-22 09:31:20,只有音乐才是我的解药
196,找个角落安静地舔屏,279049709,哈哈哈哈看评论里这首歌被夸的最多的就是前奏，为15岁的大张伟感到非常骄傲,1938,2016-08-02 21:25:38,只有音乐才是我的解药
197,fnfjfiidksbwbfjfkbv,53257418,想睡贝斯手的举手啊！！！！！！！！！！！！！！！！！！！,1565,2015-08-18 13:49:22,只有音乐才是我的解药
198,胡毅胡毅,1695390,今天要去高考的学弟学妹们切记高考不是唯一的出路，高考只决定了你以后在哪个Livehouse甩头和在哪里喝酒。考个有Livehouse的地方，首选北上广大城市，然后是西安兰州武汉成都天津杭州沈阳。朋克请去武汉，硬核请去南方，金属最好在北京周边，说唱的去西安和重庆，民谣去南京,1348,2016-06-07 16:29:57,只有音乐才是我的解药
199,折木酱_,55561110,这首歌是2010年的，而花儿乐队《稻草上的火鸡》是在1999年发行的。包揽词曲演唱的大张伟那时16岁都不到。,1199,2016-09-17 09:06:04,只有音乐才是我的解药
